Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2000,2000,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2001,2001,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2002,2002,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2003,2003,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2004,2004,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2005,2005,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2006,2006,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2007,2007,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2008,2008,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2009,2009,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2010,2010,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2011,2011,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2012,2012,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2013,2013,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2014,2014,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2015,2015,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2016,2016,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2017,2017,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2018,2018,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2019,2019,,,,
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),2020,2020,,,,
RFN,Fertilizers by Nutrient,100,Bulgaria,5610,Import Quantity,3102,Nutrient nitrogen N (total),1961,1961,tonnes,8083.0,X,Figure from international organizations
