Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),1980,1980,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),1981,1981,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),1982,1982,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),1983,1983,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),1984,1984,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),1985,1985,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),1986,1986,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),1987,1987,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),1988,1988,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),1989,1989,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),1990,1990,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),1991,1991,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),1992,1992,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),1993,1993,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),1994,1994,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),1995,1995,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),1996,1996,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),1997,1997,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),1998,1998,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),1999,1999,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2000,2000,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2001,2001,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2002,2002,tonnes,175000.0,T,Unofficial figure
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2003,2003,tonnes,150000.0,T,Unofficial figure
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2004,2004,tonnes,149600.0,T,Unofficial figure
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2005,2005,tonnes,135200.0,T,Unofficial figure
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2006,2006,tonnes,146200.0,T,Unofficial figure
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2007,2007,tonnes,152500.0,T,Unofficial figure
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2008,2008,tonnes,142000.0,T,Unofficial figure
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2009,2009,tonnes,106000.0,T,Unofficial figure
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2010,2010,tonnes,130000.0,T,Unofficial figure
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2011,2011,tonnes,110000.0,T,Unofficial figure
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2012,2012,tonnes,104000.0,T,Unofficial figure
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2013,2013,tonnes,236900.0,T,Unofficial figure
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2014,2014,tonnes,219700.0,T,Unofficial figure
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2015,2015,tonnes,254500.0,T,Unofficial figure
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2016,2016,tonnes,255100.0,T,Unofficial figure
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2017,2017,tonnes,301400.0,T,Unofficial figure
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2018,2018,tonnes,319700.0,T,Unofficial figure
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2019,2019,tonnes,319700.0,I,Imputed value
RFN,Fertilizers by Nutrient,56,Belgium,5510,Production,3103,Nutrient phosphate P2O5 (total),2020,2020,tonnes,319700.0,I,Imputed value
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1961,1961,tonnes,461240.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1962,1962,tonnes,474492.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1963,1963,tonnes,495552.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1964,1964,tonnes,569006.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1965,1965,tonnes,545374.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1966,1966,tonnes,547958.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1967,1967,tonnes,626458.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1968,1968,tonnes,789790.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1969,1969,tonnes,766750.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1970,1970,tonnes,758848.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1971,1971,tonnes,762688.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1972,1972,tonnes,780135.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1973,1973,tonnes,768872.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1974,1974,tonnes,757400.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1975,1975,tonnes,625000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1976,1976,tonnes,589000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1977,1977,tonnes,623000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1978,1978,tonnes,592000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1979,1979,tonnes,618000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1980,1980,tonnes,590000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1981,1981,tonnes,530000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1982,1982,tonnes,460000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1983,1983,tonnes,446000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1984,1984,tonnes,365000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1985,1985,tonnes,376000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1986,1986,tonnes,358000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1987,1987,tonnes,354000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5510,Production,3103,Nutrient phosphate P2O5 (total),1988,1988,tonnes,405000.0,X,Figure from international organizations
