Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","380","Italy","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","87.43388","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","87.70004","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","87.89966","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","88.09928","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","88.23236","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","88.23236","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","88.49852","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","88.83122","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","89.09738","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","89.49662","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","89.69624","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","90.16203","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","90.36165","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","90.82743","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","91.22667","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","91.69245","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","91.82553","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","91.55937","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","91.55937","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","91.22667","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","91.09359","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","90.96051","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","91.16013","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","91.22667","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","91.42629","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","91.62591","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","91.69245","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","91.69245","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","91.95861","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","91.759","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","91.82553","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","91.82553","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","92.02515","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","92.15823","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","92.22477","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","92.49094","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","92.82363","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","92.89017","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","92.89017","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","93.22288","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","93.4225","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","93.22288","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","93.4225","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","93.4225","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","93.7552","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","94.13953","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","94.4186","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","94.7907","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","95.25581","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","95.34884","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","95.44186","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","95.72093","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","96","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","96","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","96.55814","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","96.46512","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","96.83721","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","97.11628","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","97.48837","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","97.95349","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","98.4186","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","98.4186","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","98.60465","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","98.69768","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","99.06977","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","99.06977","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","99.06977","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","98.88372","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","99.06977","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","99.25581","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","99.34884","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","99.53488","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","99.53488","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","99.53488","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","99.81396","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","99.90697","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","100.2791","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","100","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","99.81396","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","99.53488","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","99.72093","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","99.90697","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","99.81396","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","99.90697","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","100.093","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","100","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","100.093","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","100","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","100.186","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","99.81396","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","99.90697","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","99.72093","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","99.72093","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","99.34884","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","99.72093","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","99.81396","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","100","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","100.093","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","100.2791","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","100.186","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","100.3721","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","100","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","100.186","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","99.81396","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","99.81396","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","99.6","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","99.4","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","99.6","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","99.5","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","99.8","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","99.9","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","100.1","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","100.3","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","100.1","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","100","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","99.9","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","100.3","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","100.6","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","101","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","101","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","101.4","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","101.2","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","101.1","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","101.2","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","101.5","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","101.2","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","101","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","100.8","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","101.2","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","101.5","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","101.5","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","101.8","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","101.9","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","102.2","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","102.4","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","102.7","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","103.1","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","102.6","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","102.6","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","102.4","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","102.3","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","102.4","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","102.5","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","102.8","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","103","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","103","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","103.1","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","103.1","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","103.5","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","102.9","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","102.8","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","102.6","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","102.8","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","102.9","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","102.8","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","102.9","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","103","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","102.8","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","102.9","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","102.7","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","103","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","102.3","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","102.5","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","102.4","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","102.6","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","103.3","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","103.4","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","103.7","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","104.1","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","104.1","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","104.2","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","104.7","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","105.1","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","104.9","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","380","Italy","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","105.6","X","Figure from international organizations","base year is 2015"
